Gene	sgRNA(sample1_21day/sample1_7day)	sample1_7day	sample1_21day	log2(sample1_21day/sample1_7day)	abs_log2(sample1_21day/sample1_7day)
C12orf77	HGLibB_05298	0.0	0.0	0.0	0.0
C12orf79	HGLibB_05301	0.0	0.0	0.0	0.0
C13orf35	HGLibB_05304	0.0	0.0	0.0	0.0
C13orf45	HGLibB_05307	0.0	0.0	0.0	0.0
C14orf1	HGLibB_05310	0.0	0.0	0.0	0.0
C14orf105	HGLibB_05313	0.0	0.0	0.0	0.0
C14orf119	HGLibB_05316	0.0	0.0	0.0	0.0
C12orf75	HGLibB_05294	0.0	0.0	0.0	0.0
C15orf26	HGLibB_05375	0.0	0.0	0.0	0.0
C15orf27	HGLibB_05377	0.0	0.0	0.0	0.0
C15orf32	HGLibB_05379	0.0	0.0	0.0	0.0
C15orf38	HGLibB_05382	0.0	0.0	0.0	0.0
C15orf38-AP3S2	HGLibB_05385	0.0	0.0	0.0	0.0
C15orf39	HGLibB_05388	0.0	0.0	0.0	0.0
C15orf40	HGLibB_05391	0.0	0.0	0.0	0.0
C15orf41	HGLibB_05394	0.0	0.0	0.0	0.0
C15orf43	HGLibB_05397	0.0	0.0	0.0	0.0
C14orf183	HGLibB_05349	0.0	0.0	0.0	0.0
C14orf2	HGLibB_05352	0.0	0.0	0.0	0.0
C14orf28	HGLibB_05355	0.0	0.0	0.0	0.0
C14orf37	HGLibB_05358	0.0	0.0	0.0	0.0
C14orf39	HGLibB_05361	0.0	0.0	0.0	0.0
C14orf79	HGLibB_05364	0.0	0.0	0.0	0.0
C14orf80	HGLibB_05367	0.0	0.0	0.0	0.0
C14orf93	HGLibB_05370	0.0	0.0	0.0	0.0
C11orf93	HGLibB_05211	0.0	0.0	0.0	0.0
C11orf94	HGLibB_05213	0.0	0.0	0.0	0.0
C11orf96	HGLibB_05215	0.0	0.0	0.0	0.0
C12orf10	HGLibB_05218	0.0	0.0	0.0	0.0
C12orf29	HGLibB_05224	0.0	0.0	0.0	0.0
C12orf39	HGLibB_05227	0.0	0.0	0.0	0.0
C12orf4	HGLibB_05230	0.0	0.0	0.0	0.0
C12orf40	HGLibB_05233	0.0	0.0	0.0	0.0
C12orf42	HGLibB_05236	0.0	0.0	0.0	0.0
C11orf82	HGLibB_05185	0.0	0.0	0.0	0.0
C11orf84	HGLibB_05191	0.0	0.0	0.0	0.0
C11orf85	HGLibB_05194	0.0	0.0	0.0	0.0
C11orf86	HGLibB_05197	0.0	0.0	0.0	0.0
C11orf87	HGLibB_05200	0.0	0.0	0.0	0.0
C11orf91	HGLibB_05206	0.0	0.0	0.0	0.0
C12orf43	HGLibB_05239	0.0	0.0	0.0	0.0
C12orf57	HGLibB_05266	0.0	0.0	0.0	0.0
C12orf61	HGLibB_05271	0.0	0.0	0.0	0.0
C12orf65	HGLibB_05274	0.0	0.0	0.0	0.0
C12orf66	HGLibB_05277	0.0	0.0	0.0	0.0
C12orf68	HGLibB_05280	0.0	0.0	0.0	0.0
C12orf71	HGLibB_05283	0.0	0.0	0.0	0.0
C12orf73	HGLibB_05286	0.0	0.0	0.0	0.0
C12orf74	HGLibB_05289	0.0	0.0	0.0	0.0
C12orf56	HGLibB_05264	0.0	0.0	0.0	0.0
C12orf44	HGLibB_05242	0.0	0.0	0.0	0.0
C12orf45	HGLibB_05245	0.0	0.0	0.0	0.0
C12orf49	HGLibB_05248	0.0	0.0	0.0	0.0
C12orf5	HGLibB_05251	0.0	0.0	0.0	0.0
C12orf50	HGLibB_05254	0.0	0.0	0.0	0.0
C12orf52	HGLibB_05257	0.0	0.0	0.0	0.0
C12orf54	HGLibB_05260	0.0	0.0	0.0	0.0
BNIPL	HGLibB_04659	0.0	0.0	0.0	0.0
BNIP2	HGLibB_04650	0.0	0.0	0.0	0.0
BNIP3	HGLibB_04653	0.0	0.0	0.0	0.0
BNIP3L	HGLibB_04656	0.0	0.0	0.0	0.0
BOC	HGLibB_04662	0.0	0.0	0.0	0.0
BOD1	HGLibB_04665	0.0	0.0	0.0	0.0
BOD1L1	HGLibB_04668	0.0	0.0	0.0	0.0
BOD1L2	HGLibB_04671	0.0	0.0	0.0	0.0
BNC2	HGLibB_04646	0.0	0.0	0.0	0.0
BNC1	HGLibB_04643	0.0	0.0	0.0	0.0
BMP8A	HGLibB_04618	0.0	0.0	0.0	0.0
BMP8B	HGLibB_04620	0.0	0.0	0.0	0.0
BMPR1A	HGLibB_04626	0.0	0.0	0.0	0.0
BMPR1B	HGLibB_04629	0.0	0.0	0.0	0.0
BMPR2	HGLibB_04632	0.0	0.0	0.0	0.0
BMS1	HGLibB_04635	0.0	0.0	0.0	0.0
BMX	HGLibB_04638	0.0	0.0	0.0	0.0
BOK	HGLibB_04674	0.0	0.0	0.0	0.0
BPI	HGLibB_04704	0.0	0.0	0.0	0.0
BPIFA1	HGLibB_04707	0.0	0.0	0.0	0.0
BPIFA2	HGLibB_04710	0.0	0.0	0.0	0.0
BPIFA3	HGLibB_04713	0.0	0.0	0.0	0.0
BPIFB1	HGLibB_04716	0.0	0.0	0.0	0.0
BPIFB3	HGLibB_04722	0.0	0.0	0.0	0.0
BPIFB4	HGLibB_04725	0.0	0.0	0.0	0.0
BPIFB6	HGLibB_04728	0.0	0.0	0.0	0.0
BPHL	HGLibB_04703	0.0	0.0	0.0	0.0
BOLA1	HGLibB_04677	0.0	0.0	0.0	0.0
BOLA2	HGLibB_04680	0.0	0.0	0.0	0.0
BOLA3	HGLibB_04686	0.0	0.0	0.0	0.0
BOLL	HGLibB_04689	0.0	0.0	0.0	0.0
BOP1	HGLibB_04692	0.0	0.0	0.0	0.0
BORA	HGLibB_04695	0.0	0.0	0.0	0.0
BPGM	HGLibB_04698	0.0	0.0	0.0	0.0
BMP7	HGLibB_04616	0.0	0.0	0.0	0.0
BIVM-ERCC5	HGLibB_04533	0.0	0.0	0.0	0.0
BLCAP	HGLibB_04536	0.0	0.0	0.0	0.0
BLID	HGLibB_04539	0.0	0.0	0.0	0.0
BLK	HGLibB_04542	0.0	0.0	0.0	0.0
BLM	HGLibB_04545	0.0	0.0	0.0	0.0
BLMH	HGLibB_04548	0.0	0.0	0.0	0.0
BLNK	HGLibB_04551	0.0	0.0	0.0	0.0
BLOC1S1	HGLibB_04554	0.0	0.0	0.0	0.0
BLOC1S2	HGLibB_04557	0.0	0.0	0.0	0.0
BIVM	HGLibB_04532	0.0	0.0	0.0	0.0
BLOC1S3	HGLibB_04560	0.0	0.0	0.0	0.0
BIN3	HGLibB_04509	0.0	0.0	0.0	0.0
BIRC2	HGLibB_04512	0.0	0.0	0.0	0.0
BIRC3	HGLibB_04515	0.0	0.0	0.0	0.0
BIRC5	HGLibB_04518	0.0	0.0	0.0	0.0
BIRC6	HGLibB_04521	0.0	0.0	0.0	0.0
BIRC7	HGLibB_04524	0.0	0.0	0.0	0.0
BIRC8	HGLibB_04527	0.0	0.0	0.0	0.0
BMP1	HGLibB_04588	0.0	0.0	0.0	0.0
BMP10	HGLibB_04590	0.0	0.0	0.0	0.0
BMP15	HGLibB_04593	0.0	0.0	0.0	0.0
BMP2	HGLibB_04596	0.0	0.0	0.0	0.0
BMP3	HGLibB_04602	0.0	0.0	0.0	0.0
BMP4	HGLibB_04605	0.0	0.0	0.0	0.0
BMP5	HGLibB_04608	0.0	0.0	0.0	0.0
BMP6	HGLibB_04611	0.0	0.0	0.0	0.0
BMI1	HGLibB_04586	0.0	0.0	0.0	0.0
BLOC1S4	HGLibB_04563	0.0	0.0	0.0	0.0
BLOC1S5	HGLibB_04566	0.0	0.0	0.0	0.0
BLOC1S6	HGLibB_04569	0.0	0.0	0.0	0.0
BLVRA	HGLibB_04572	0.0	0.0	0.0	0.0
BLVRB	HGLibB_04575	0.0	0.0	0.0	0.0
BLZF1	HGLibB_04578	0.0	0.0	0.0	0.0
BMF	HGLibB_04581	0.0	0.0	0.0	0.0
BPIFC	HGLibB_04731	0.0	0.0	0.0	0.0
BSPH1	HGLibB_04872	0.0	0.0	0.0	0.0
BSPRY	HGLibB_04874	0.0	0.0	0.0	0.0
BST1	HGLibB_04877	0.0	0.0	0.0	0.0
BSX	HGLibB_04883	0.0	0.0	0.0	0.0
BTBD1	HGLibB_04889	0.0	0.0	0.0	0.0
BTBD10	HGLibB_04892	0.0	0.0	0.0	0.0
BTBD11	HGLibB_04895	0.0	0.0	0.0	0.0
BTBD16	HGLibB_04898	0.0	0.0	0.0	0.0
BSND	HGLibB_04871	0.0	0.0	0.0	0.0
BRSK1	HGLibB_04847	0.0	0.0	0.0	0.0
BRSK2	HGLibB_04848	0.0	0.0	0.0	0.0
BRWD1	HGLibB_04851	0.0	0.0	0.0	0.0
BRWD3	HGLibB_04854	0.0	0.0	0.0	0.0
BSCL2	HGLibB_04857	0.0	0.0	0.0	0.0
BSDC1	HGLibB_04860	0.0	0.0	0.0	0.0
BSG	HGLibB_04863	0.0	0.0	0.0	0.0
BSN	HGLibB_04866	0.0	0.0	0.0	0.0
BTBD17	HGLibB_04901	0.0	0.0	0.0	0.0
BTD	HGLibB_04929	0.0	0.0	0.0	0.0
BTF3	HGLibB_04931	0.0	0.0	0.0	0.0
BTF3L4	HGLibB_04934	0.0	0.0	0.0	0.0
BTG1	HGLibB_04937	0.0	0.0	0.0	0.0
BTG3	HGLibB_04943	0.0	0.0	0.0	0.0
BTG4	HGLibB_04946	0.0	0.0	0.0	0.0
BTK	HGLibB_04949	0.0	0.0	0.0	0.0
BTLA	HGLibB_04952	0.0	0.0	0.0	0.0
BTC	HGLibB_04927	0.0	0.0	0.0	0.0
BTBD18	HGLibB_04904	0.0	0.0	0.0	0.0
BTBD2	HGLibB_04907	0.0	0.0	0.0	0.0
BTBD3	HGLibB_04910	0.0	0.0	0.0	0.0
BTBD6	HGLibB_04913	0.0	0.0	0.0	0.0
BTBD7	HGLibB_04916	0.0	0.0	0.0	0.0
BTBD9	HGLibB_04922	0.0	0.0	0.0	0.0
BRS3	HGLibB_04844	0.0	0.0	0.0	0.0
BRCC3	HGLibB_04764	0.0	0.0	0.0	0.0
BRD1	HGLibB_04767	0.0	0.0	0.0	0.0
BRD2	HGLibB_04770	0.0	0.0	0.0	0.0
BRD3	HGLibB_04773	0.0	0.0	0.0	0.0
BRD4	HGLibB_04776	0.0	0.0	0.0	0.0
BRD7	HGLibB_04779	0.0	0.0	0.0	0.0
BRD8	HGLibB_04782	0.0	0.0	0.0	0.0
BRD9	HGLibB_04785	0.0	0.0	0.0	0.0
BRDT	HGLibB_04788	0.0	0.0	0.0	0.0
BRCA2	HGLibB_04763	0.0	0.0	0.0	0.0
BPNT1	HGLibB_04734	0.0	0.0	0.0	0.0
BPTF	HGLibB_04737	0.0	0.0	0.0	0.0
BPY2	HGLibB_04740	0.0	0.0	0.0	0.0
BPY2C	HGLibB_04746	0.0	0.0	0.0	0.0
BRAF	HGLibB_04749	0.0	0.0	0.0	0.0
BRAP	HGLibB_04752	0.0	0.0	0.0	0.0
BRAT1	HGLibB_04755	0.0	0.0	0.0	0.0
BRCA1	HGLibB_04758	0.0	0.0	0.0	0.0
BRE	HGLibB_04791	0.0	0.0	0.0	0.0
BRIP1	HGLibB_04818	0.0	0.0	0.0	0.0
BRIX1	HGLibB_04821	0.0	0.0	0.0	0.0
BRK1	HGLibB_04824	0.0	0.0	0.0	0.0
BRMS1	HGLibB_04827	0.0	0.0	0.0	0.0
BRMS1L	HGLibB_04830	0.0	0.0	0.0	0.0
BROX	HGLibB_04833	0.0	0.0	0.0	0.0
BRPF1	HGLibB_04836	0.0	0.0	0.0	0.0
BRPF3	HGLibB_04839	0.0	0.0	0.0	0.0
BRINP3	HGLibB_04817	0.0	0.0	0.0	0.0
BRF1	HGLibB_04794	0.0	0.0	0.0	0.0
BRF2	HGLibB_04797	0.0	0.0	0.0	0.0
BRI3	HGLibB_04800	0.0	0.0	0.0	0.0
BRI3BP	HGLibB_04803	0.0	0.0	0.0	0.0
BRICD5	HGLibB_04806	0.0	0.0	0.0	0.0
BRINP1	HGLibB_04809	0.0	0.0	0.0	0.0
BRINP2	HGLibB_04812	0.0	0.0	0.0	0.0
EED	HGLibB_14464	0.0	0.0	0.0	0.0
KCNA4	HGLibB_24102	0.0	0.0	0.0	0.0
KCNA10	HGLibB_24091	0.0	0.0	0.0	0.0
KCNA2	HGLibB_24094	0.0	0.0	0.0	0.0
KCNA3	HGLibB_24097	0.0	0.0	0.0	0.0
KCNA5	HGLibB_24103	0.0	0.0	0.0	0.0
JPH2	HGLibB_23948	0.0	0.0	0.0	0.0
KCNA6	HGLibB_24106	0.0	0.0	0.0	0.0
KCNAB1	HGLibB_24112	0.0	0.0	0.0	0.0
KCNAB2	HGLibB_24115	0.0	0.0	0.0	0.0
KCNA1	HGLibB_24090	0.0	0.0	0.0	0.0
KCMF1	HGLibB_24087	0.0	0.0	0.0	0.0
KBTBD12	HGLibB_24062	0.0	0.0	0.0	0.0
KBTBD13	HGLibB_24064	0.0	0.0	0.0	0.0
KBTBD2	HGLibB_24067	0.0	0.0	0.0	0.0
KBTBD4	HGLibB_24073	0.0	0.0	0.0	0.0
KBTBD7	HGLibB_24079	0.0	0.0	0.0	0.0
KBTBD8	HGLibB_24082	0.0	0.0	0.0	0.0
KCND3	HGLibB_24146	0.0	0.0	0.0	0.0
KCNE1	HGLibB_24148	0.0	0.0	0.0	0.0
KCNE1L	HGLibB_24151	0.0	0.0	0.0	0.0
KCNE2	HGLibB_24154	0.0	0.0	0.0	0.0
KCNE3	HGLibB_24157	0.0	0.0	0.0	0.0
KCNF1	HGLibB_24160	0.0	0.0	0.0	0.0
KCNG1	HGLibB_24163	0.0	0.0	0.0	0.0
KCNG2	HGLibB_24166	0.0	0.0	0.0	0.0
KCNG3	HGLibB_24169	0.0	0.0	0.0	0.0
KCND2	HGLibB_24144	0.0	0.0	0.0	0.0
KCNB1	HGLibB_24121	0.0	0.0	0.0	0.0
KCNB2	HGLibB_24124	0.0	0.0	0.0	0.0
KCNC1	HGLibB_24127	0.0	0.0	0.0	0.0
KCNC2	HGLibB_24130	0.0	0.0	0.0	0.0
KCNC3	HGLibB_24133	0.0	0.0	0.0	0.0
KCNC4	HGLibB_24136	0.0	0.0	0.0	0.0
KCND1	HGLibB_24139	0.0	0.0	0.0	0.0
KBTBD11	HGLibB_24060	0.0	0.0	0.0	0.0
JUP	HGLibB_23977	0.0	0.0	0.0	0.0
KAAG1	HGLibB_23980	0.0	0.0	0.0	0.0
KAL1	HGLibB_23983	0.0	0.0	0.0	0.0
KALRN	HGLibB_23986	0.0	0.0	0.0	0.0
KANK1	HGLibB_23989	0.0	0.0	0.0	0.0
KANK2	HGLibB_23992	0.0	0.0	0.0	0.0
KANK3	HGLibB_23995	0.0	0.0	0.0	0.0
KANK4	HGLibB_23998	0.0	0.0	0.0	0.0
KANSL1	HGLibB_24001	0.0	0.0	0.0	0.0
JUND	HGLibB_23976	0.0	0.0	0.0	0.0
JPH4	HGLibB_23953	0.0	0.0	0.0	0.0
JRKL	HGLibB_23959	0.0	0.0	0.0	0.0
JSRP1	HGLibB_23962	0.0	0.0	0.0	0.0
JTB	HGLibB_23965	0.0	0.0	0.0	0.0
JUN	HGLibB_23968	0.0	0.0	0.0	0.0
JUNB	HGLibB_23971	0.0	0.0	0.0	0.0
KANSL1L	HGLibB_24004	0.0	0.0	0.0	0.0
KAT7	HGLibB_24032	0.0	0.0	0.0	0.0
KAT8	HGLibB_24034	0.0	0.0	0.0	0.0
KATNA1	HGLibB_24037	0.0	0.0	0.0	0.0
KATNAL1	HGLibB_24040	0.0	0.0	0.0	0.0
KATNAL2	HGLibB_24043	0.0	0.0	0.0	0.0
KATNB1	HGLibB_24046	0.0	0.0	0.0	0.0
KAZALD1	HGLibB_24052	0.0	0.0	0.0	0.0
KAZN	HGLibB_24055	0.0	0.0	0.0	0.0
KAT6B	HGLibB_24030	0.0	0.0	0.0	0.0
KANSL3	HGLibB_24010	0.0	0.0	0.0	0.0
KARS	HGLibB_24013	0.0	0.0	0.0	0.0
KAT2A	HGLibB_24016	0.0	0.0	0.0	0.0
KAT2B	HGLibB_24019	0.0	0.0	0.0	0.0
KAT5	HGLibB_24022	0.0	0.0	0.0	0.0
KAT6A	HGLibB_24025	0.0	0.0	0.0	0.0
KCNG4	HGLibB_24172	0.0	0.0	0.0	0.0
KCNMB2	HGLibB_24311	0.0	0.0	0.0	0.0
KCNMB3	HGLibB_24313	0.0	0.0	0.0	0.0
KCNMB4	HGLibB_24316	0.0	0.0	0.0	0.0
KCNN2	HGLibB_24322	0.0	0.0	0.0	0.0
KCNN3	HGLibB_24325	0.0	0.0	0.0	0.0
KCNN4	HGLibB_24328	0.0	0.0	0.0	0.0
KCNQ1	HGLibB_24331	0.0	0.0	0.0	0.0
KCNQ2	HGLibB_24334	0.0	0.0	0.0	0.0
KCNQ3	HGLibB_24338	0.0	0.0	0.0	0.0
KCNMB1	HGLibB_24309	0.0	0.0	0.0	0.0
KCNK3	HGLibB_24286	0.0	0.0	0.0	0.0
KCNK4	HGLibB_24289	0.0	0.0	0.0	0.0
KCNK5	HGLibB_24292	0.0	0.0	0.0	0.0
KCNK6	HGLibB_24295	0.0	0.0	0.0	0.0
KCNK7	HGLibB_24298	0.0	0.0	0.0	0.0
KCNK9	HGLibB_24301	0.0	0.0	0.0	0.0
KCNMA1	HGLibB_24304	0.0	0.0	0.0	0.0
KCNK2	HGLibB_24284	0.0	0.0	0.0	0.0
KCNU1	HGLibB_24366	0.0	0.0	0.0	0.0
KCNV1	HGLibB_24368	0.0	0.0	0.0	0.0
KCNV2	HGLibB_24370	0.0	0.0	0.0	0.0
KCP	HGLibB_24373	0.0	0.0	0.0	0.0
KCTD10	HGLibB_24379	0.0	0.0	0.0	0.0
KCTD11	HGLibB_24382	0.0	0.0	0.0	0.0
KCTD12	HGLibB_24385	0.0	0.0	0.0	0.0
KCTD13	HGLibB_24388	0.0	0.0	0.0	0.0
KCTD14	HGLibB_24391	0.0	0.0	0.0	0.0
KCNQ4	HGLibB_24340	0.0	0.0	0.0	0.0
KCNQ5	HGLibB_24343	0.0	0.0	0.0	0.0
KCNRG	HGLibB_24346	0.0	0.0	0.0	0.0
KCNS1	HGLibB_24349	0.0	0.0	0.0	0.0
KCNS2	HGLibB_24352	0.0	0.0	0.0	0.0
KCNS3	HGLibB_24355	0.0	0.0	0.0	0.0
KCNT1	HGLibB_24358	0.0	0.0	0.0	0.0
KCNT2	HGLibB_24361	0.0	0.0	0.0	0.0
KCNIP1	HGLibB_24200	0.0	0.0	0.0	0.0
KCNIP3	HGLibB_24205	0.0	0.0	0.0	0.0
KCNIP4	HGLibB_24208	0.0	0.0	0.0	0.0
KCNJ1	HGLibB_24211	0.0	0.0	0.0	0.0
KCNJ10	HGLibB_24214	0.0	0.0	0.0	0.0
KCNJ11	HGLibB_24217	0.0	0.0	0.0	0.0
KCNJ12	HGLibB_24220	0.0	0.0	0.0	0.0
KCNJ13	HGLibB_24223	0.0	0.0	0.0	0.0
KCNJ14	HGLibB_24227	0.0	0.0	0.0	0.0
KCNH8	HGLibB_24198	0.0	0.0	0.0	0.0
KCNH1	HGLibB_24175	0.0	0.0	0.0	0.0
KCNH2	HGLibB_24178	0.0	0.0	0.0	0.0
KCNH3	HGLibB_24181	0.0	0.0	0.0	0.0
KCNH4	HGLibB_24184	0.0	0.0	0.0	0.0
KCNH5	HGLibB_24187	0.0	0.0	0.0	0.0
KCNH6	HGLibB_24190	0.0	0.0	0.0	0.0
KCNH7	HGLibB_24193	0.0	0.0	0.0	0.0
KCNK18	HGLibB_24282	0.0	0.0	0.0	0.0
KCNJ9	HGLibB_24256	0.0	0.0	0.0	0.0
KCNK1	HGLibB_24259	0.0	0.0	0.0	0.0
KCNK10	HGLibB_24262	0.0	0.0	0.0	0.0
KCNK13	HGLibB_24268	0.0	0.0	0.0	0.0
KCNK15	HGLibB_24271	0.0	0.0	0.0	0.0
KCNK16	HGLibB_24274	0.0	0.0	0.0	0.0
KCNK17	HGLibB_24277	0.0	0.0	0.0	0.0
KCNJ8	HGLibB_24255	0.0	0.0	0.0	0.0
KCNJ15	HGLibB_24229	0.0	0.0	0.0	0.0
KCNJ16	HGLibB_24232	0.0	0.0	0.0	0.0
KCNJ18	HGLibB_24235	0.0	0.0	0.0	0.0
KCNJ2	HGLibB_24238	0.0	0.0	0.0	0.0
KCNJ3	HGLibB_24241	0.0	0.0	0.0	0.0
KCNJ5	HGLibB_24247	0.0	0.0	0.0	0.0
KCNJ6	HGLibB_24250	0.0	0.0	0.0	0.0
ISOC2	HGLibB_23653	0.0	0.0	0.0	0.0
ISM1	HGLibB_23642	0.0	0.0	0.0	0.0
ISM2	HGLibB_23645	0.0	0.0	0.0	0.0
ISOC1	HGLibB_23648	0.0	0.0	0.0	0.0
IST1	HGLibB_23654	0.0	0.0	0.0	0.0
JPH1	HGLibB_23946	0.0	0.0	0.0	0.0
ISX	HGLibB_23657	0.0	0.0	0.0	0.0
ISY1	HGLibB_23660	0.0	0.0	0.0	0.0
ISY1-RAB43	HGLibB_23663	0.0	0.0	0.0	0.0
ISYNA1	HGLibB_23666	0.0	0.0	0.0	0.0
ISLR2	HGLibB_23641	0.0	0.0	0.0	0.0
ISLR	HGLibB_23638	0.0	0.0	0.0	0.0
ISCA2	HGLibB_23615	0.0	0.0	0.0	0.0
ISCU	HGLibB_23618	0.0	0.0	0.0	0.0
ISG15	HGLibB_23621	0.0	0.0	0.0	0.0
ISG20	HGLibB_23624	0.0	0.0	0.0	0.0
ISG20L2	HGLibB_23627	0.0	0.0	0.0	0.0
ISL1	HGLibB_23630	0.0	0.0	0.0	0.0
ISL2	HGLibB_23633	0.0	0.0	0.0	0.0
ITCH	HGLibB_23669	0.0	0.0	0.0	0.0
ITGA3	HGLibB_23697	0.0	0.0	0.0	0.0
ITGA4	HGLibB_23699	0.0	0.0	0.0	0.0
ITGA5	HGLibB_23702	0.0	0.0	0.0	0.0
ITGA6	HGLibB_23705	0.0	0.0	0.0	0.0
ITGA7	HGLibB_23708	0.0	0.0	0.0	0.0
ITGA8	HGLibB_23711	0.0	0.0	0.0	0.0
ITGA9	HGLibB_23714	0.0	0.0	0.0	0.0
ITGAD	HGLibB_23717	0.0	0.0	0.0	0.0
ITGAE	HGLibB_23720	0.0	0.0	0.0	0.0
ITGA2B	HGLibB_23695	0.0	0.0	0.0	0.0
ITFG1	HGLibB_23672	0.0	0.0	0.0	0.0
ITFG2	HGLibB_23675	0.0	0.0	0.0	0.0
ITFG3	HGLibB_23678	0.0	0.0	0.0	0.0
ITGA1	HGLibB_23681	0.0	0.0	0.0	0.0
ITGA10	HGLibB_23684	0.0	0.0	0.0	0.0
ITGA11	HGLibB_23687	0.0	0.0	0.0	0.0
ITGA2	HGLibB_23690	0.0	0.0	0.0	0.0
ISCA1	HGLibB_23614	0.0	0.0	0.0	0.0
IRAK4	HGLibB_23532	0.0	0.0	0.0	0.0
IREB2	HGLibB_23534	0.0	0.0	0.0	0.0
IRF1	HGLibB_23537	0.0	0.0	0.0	0.0
IRF2	HGLibB_23540	0.0	0.0	0.0	0.0
IRF2BP1	HGLibB_23543	0.0	0.0	0.0	0.0
IRF2BP2	HGLibB_23546	0.0	0.0	0.0	0.0
IRF2BPL	HGLibB_23549	0.0	0.0	0.0	0.0
IRF3	HGLibB_23552	0.0	0.0	0.0	0.0
IRF4	HGLibB_23555	0.0	0.0	0.0	0.0
IRF5	HGLibB_23558	0.0	0.0	0.0	0.0
IRAK3	HGLibB_23530	0.0	0.0	0.0	0.0
IQSEC1	HGLibB_23507	0.0	0.0	0.0	0.0
IQSEC2	HGLibB_23510	0.0	0.0	0.0	0.0
IQSEC3	HGLibB_23513	0.0	0.0	0.0	0.0
IQUB	HGLibB_23516	0.0	0.0	0.0	0.0
IRAK1	HGLibB_23519	0.0	0.0	0.0	0.0
IRAK1BP1	HGLibB_23522	0.0	0.0	0.0	0.0
IRAK2	HGLibB_23525	0.0	0.0	0.0	0.0
IRX6	HGLibB_23611	0.0	0.0	0.0	0.0
IRS1	HGLibB_23586	0.0	0.0	0.0	0.0
IRS2	HGLibB_23588	0.0	0.0	0.0	0.0
IRS4	HGLibB_23591	0.0	0.0	0.0	0.0
IRX1	HGLibB_23594	0.0	0.0	0.0	0.0
IRX2	HGLibB_23597	0.0	0.0	0.0	0.0
IRX3	HGLibB_23600	0.0	0.0	0.0	0.0
IRX4	HGLibB_23603	0.0	0.0	0.0	0.0
IRX5	HGLibB_23606	0.0	0.0	0.0	0.0
IRGQ	HGLibB_23584	0.0	0.0	0.0	0.0
IRF6	HGLibB_23561	0.0	0.0	0.0	0.0
IRF7	HGLibB_23564	0.0	0.0	0.0	0.0
IRF8	HGLibB_23567	0.0	0.0	0.0	0.0
IRF9	HGLibB_23570	0.0	0.0	0.0	0.0
IRG1	HGLibB_23573	0.0	0.0	0.0	0.0
IRGC	HGLibB_23576	0.0	0.0	0.0	0.0
IRGM	HGLibB_23579	0.0	0.0	0.0	0.0
ITGAL	HGLibB_23723	0.0	0.0	0.0	0.0
IZUMO3	HGLibB_23863	0.0	0.0	0.0	0.0
IZUMO4	HGLibB_23866	0.0	0.0	0.0	0.0
JAG1	HGLibB_23869	0.0	0.0	0.0	0.0
JAG2	HGLibB_23872	0.0	0.0	0.0	0.0
JAGN1	HGLibB_23875	0.0	0.0	0.0	0.0
JAK1	HGLibB_23878	0.0	0.0	0.0	0.0
JAK2	HGLibB_23881	0.0	0.0	0.0	0.0
JAK3	HGLibB_23884	0.0	0.0	0.0	0.0
JAKMIP1	HGLibB_23887	0.0	0.0	0.0	0.0
IZUMO2	HGLibB_23862	0.0	0.0	0.0	0.0
ITSN1	HGLibB_23838	0.0	0.0	0.0	0.0
ITSN2	HGLibB_23839	0.0	0.0	0.0	0.0
IVD	HGLibB_23842	0.0	0.0	0.0	0.0
IVL	HGLibB_23845	0.0	0.0	0.0	0.0
IVNS1ABP	HGLibB_23848	0.0	0.0	0.0	0.0
IWS1	HGLibB_23851	0.0	0.0	0.0	0.0
IYD	HGLibB_23854	0.0	0.0	0.0	0.0
IZUMO1	HGLibB_23857	0.0	0.0	0.0	0.0
JAKMIP2	HGLibB_23890	0.0	0.0	0.0	0.0
JMJD1C	HGLibB_23917	0.0	0.0	0.0	0.0
JMJD4	HGLibB_23920	0.0	0.0	0.0	0.0
JMJD6	HGLibB_23923	0.0	0.0	0.0	0.0
JMJD7	HGLibB_23926	0.0	0.0	0.0	0.0
JMY	HGLibB_23935	0.0	0.0	0.0	0.0
JOSD1	HGLibB_23938	0.0	0.0	0.0	0.0
JOSD2	HGLibB_23941	0.0	0.0	0.0	0.0
JKAMP	HGLibB_23916	0.0	0.0	0.0	0.0
JAKMIP3	HGLibB_23893	0.0	0.0	0.0	0.0
JAM2	HGLibB_23896	0.0	0.0	0.0	0.0
JAM3	HGLibB_23899	0.0	0.0	0.0	0.0
JARID2	HGLibB_23902	0.0	0.0	0.0	0.0
JAZF1	HGLibB_23905	0.0	0.0	0.0	0.0
JDP2	HGLibB_23908	0.0	0.0	0.0	0.0
JHDM1D	HGLibB_23911	0.0	0.0	0.0	0.0
ITPRIPL2	HGLibB_23835	0.0	0.0	0.0	0.0
ITGB4	HGLibB_23752	0.0	0.0	0.0	0.0
ITGB5	HGLibB_23755	0.0	0.0	0.0	0.0
ITGB6	HGLibB_23758	0.0	0.0	0.0	0.0
ITGB7	HGLibB_23761	0.0	0.0	0.0	0.0
ITGB8	HGLibB_23764	0.0	0.0	0.0	0.0
ITGBL1	HGLibB_23767	0.0	0.0	0.0	0.0
ITIH2	HGLibB_23773	0.0	0.0	0.0	0.0
ITIH3	HGLibB_23776	0.0	0.0	0.0	0.0
